Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2001","2001","1000 personnes","960.276","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2002","2002","1000 personnes","976.964","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2003","2003","1000 personnes","993.563","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","1010.408","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2005","2005","1000 personnes","1027.662","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","1045.507","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","1063.713","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","1081.563","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","1098.083","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","1112.612","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","1124.833","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","1135.046","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1143.866","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","1152.285","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1160.985","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1170.187","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1179.678","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","50","Chypre","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1189.265","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2000","2000","1000 personnes","39629.968","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2001","2001","1000 personnes","40255.967","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2002","2002","1000 personnes","40875.36","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2003","2003","1000 personnes","41483.869","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","42075.955","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2005","2005","1000 personnes","42647.723","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2006","2006","1000 personnes","43200.897","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2007","2007","1000 personnes","43737.516","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2008","2008","1000 personnes","44254.975","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2009","2009","1000 personnes","44750.054","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","45222.7","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2011","2011","1000 personnes","45662.748","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2012","2012","1000 personnes","46075.718","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","46495.493","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","46967.696","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","47520.667","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","48175.052","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","48909.839","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","44","Colombie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","49661.048","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","45","Comores","511","Population totale","3010","Population-Estimations","2000","2000","1000 personnes","542.357","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","45","Comores","511","Population totale","3010","Population-Estimations","2001","2001","1000 personnes","555.888","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","45","Comores","511","Population totale","3010","Population-Estimations","2002","2002","1000 personnes","569.479","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","45","Comores","511","Population totale","3010","Population-Estimations","2003","2003","1000 personnes","583.211","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","45","Comores","511","Population totale","3010","Population-Estimations","2004","2004","1000 personnes","597.228","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","45","Comores","511","Population totale","3010","Population-Estimations","2005","2005","1000 personnes","611.627","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
